ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
40527019;44,2;54,4;53,3;55,2;54,1;-86,4;131,23;82,8;0,08;131,14;28191;0,736;1,3392;0;61,3189;0,0002;210961;211191;216,006;0;28;-6,42;17,95;40526857;1,3367;0;61,2064;0,0002;0,449;101,698;80,85;131,84;41,209;3051,47;3054,8;1;40526882;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527097;44,6;54,4;52,5;54,3;53,1;-87;138,14;86,19;-0,37;137,92;27636;0,723;1,3426;0;61,4689;0,0002;211336;211566;2,82904;0;28;-6,409;17,677;40527020;1,3395;0;61,33;0,0002;0,446;101,188;90,18;140,18;40,833;3056,07;3059,41;1;40527039;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527203;44,3;54,4;52,7;54,6;53,5;-87;154,77;94,61;0,09;154,79;26874;0,718;1,345;0;61,5729;0,0002;211576;211806;6,63089;0;28;-6,452;17,128;40527098;1,3426;0;61,4689;0,0002;0,443;100,34;87,45;137,1;40,031;3061,48;3064,81;1;40527108;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527243;43,4;54,3;53,3;55,1;53,9;-86,9;171,4;102,84;0,39;171,46;26176;0,697;1,3469;0;61,6599;0,0002;211750;211980;58,2327;0;28;-6,492;16,646;40527204;1,345;0;61,5729;0,0002;0,439;99,476;102,04;160,32;38,923;3064,97;3068,3;1;40527208;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527343;43,7;54,4;52,7;54,5;53,4;-87,4;181,9;106,8;-0,39;181,8;25287;0,691;1,3496;0;61,7764;0,0002;211976;212206;252,057;0;28;-6,419;16,226;40527243;1,3469;0;61,6599;0,0002;0,435;98,619;108,3;177,21;37,91;3067,49;3070,82;1;40527208;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527402;43,5;54,5;52,8;54,7;53,5;-88,3;191,51;110,89;0,15;191,49;24774;0,686;1,3515;0;61,8567;0,0002;212141;212371;114,115;0;28;-6,411;15,933;40527344;1,3496;0;61,7764;0,0002;0,429;97,326;104,64;182,48;36,622;3070,76;3074,09;1;40527365;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527491;43,4;54,5;52,7;54,6;53,4;-88,2;198,74;113,79;-0,44;198,69;24311;0,674;1,3537;0;61,9524;0,0002;212304;212534;162,99;0;28;-6,383;15,672;40527402;1,3518;0;61,87;0,0002;0,425;96,277;107,14;196,2;35,877;3073,17;3076,5;1;40527431;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527573;43,2;54,6;52,9;54,8;53,5;-89,7;206,65;116,87;-0,02;206,62;23758;0,668;1,3566;0;62,0783;0,0002;212517;212747;316,991;0;28;-6,378;15,456;40527492;1,3537;0;61,9524;0,0002;0,42;95,145;109,98;201,12;35,212;3075,51;3078,85;1;40527516;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527640;43,1;54,5;52,5;54,6;53,3;-88,6;215,09;119,78;0,08;215,05;23318;0,665;1,3589;0;62,1785;0,0002;212673;212903;319,94;0;28;-6,339;15,169;40527575;1,3566;0;62,0783;0,0002;0,413;93,621;114,41;208,82;34,407;3078,6;3081,93;1;40527583;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527724;43;54,6;52,7;54,7;53,5;-87,9;225,95;123,53;-0,35;225,92;22626;0,65;1,362;0;62,3108;0,0002;212875;213105;196,813;0;28;-6,311;14,823;40527640;1,3589;0;62,1785;0,0002;0,408;92,418;122,19;218,64;33,773;3080,84;3084,18;1;40527649;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527786;42,6;54,7;52,8;54,8;53,5;-87;237,89;127,29;0,31;238;22031;0,645;1,3645;0;62,4157;0,0002;213022;213252;28,6293;0;28;-6,244;14,425;40527725;1,362;0;62,3108;0,0002;0,4;90,743;118,34;218,25;32,775;3083,79;3087,12;1;40527750;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527851;42,1;54,6;53,6;55,6;54,4;-86,6;251,9;131,46;-0,5;251,93;21321;0,617;1,3666;0;62,5082;0,0002;213163;213393;231,702;0;28;-6,221;14,011;40527786;1,3645;0;62,4157;0,0002;0,394;89,383;129,75;241,96;31,908;3085,9;3089,23;1;40527813;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40527934;42,5;54,7;52,8;54,8;53,5;-87,2;261,45;132,9;-0,63;261,38;20620;0,608;1,3692;0;62,6181;0,0002;213300;213530;171,656;0;28;-6,1;13,641;40527852;1,367;0;62,524;0,0002;0,388;87,968;133,7;253,33;30,874;3087,96;3091,29;1;40527879;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528027;42,8;54,8;52,8;55;53,7;-87,6;248,19;129,45;0,51;247,83;21143;0,653;1,3725;0;62,7564;0,0002;213490;213720;39,8671;0;28;-6,132;14,095;40527935;1,3692;0;62,6181;0,0002;0,382;86,565;127,65;265,01;29,863;3089,94;3093,27;1;40527976;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528105;43,6;54,9;52,8;55;53,7;-87,3;202,58;114,83;0,25;202,16;23356;0,698;1,3754;0;62,8818;0,0002;213704;213934;293,472;0;28;-6,234;15,557;40528028;1,3725;0;62,7564;0,0002;0,374;84,882;125,04;221,54;30,643;3092,68;3096,01;1;40528056;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528154;43,6;54,7;53,6;55,9;54,6;-86,5;170,02;101,92;0,83;169,81;24586;0,719;1,3768;0;62,9437;0,0002;213820;214050;39,0984;0;28;-6,31;16,667;40528105;1,3754;0;62,8818;0,0002;0,369;83,741;101,92;177,13;33,858;3095,8;3099,13;1;40528056;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528226;44,6;55,1;52,9;55,1;53,7;-88,5;150,17;92,28;-0,51;149,82;26147;0,734;1,3784;0;63,0129;0,0002;214002;214232;161,871;0;28;-6,301;17,279;40528154;1,3768;0;62,9437;0,0002;0,368;83,441;111,1;169,62;35,65;3097,49;3100,82;1;40528165;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528349;44,8;55,3;52,8;55,3;54;-89,1;133,42;84,07;0,32;133,25;27605;0,746;1,3805;0;63,107;0,0002;214254;214484;139,622;0;28;-6,342;17,87;40528228;1,3784;0;63,0129;0,0002;0,367;83,264;79,6;135,9;37,898;3100,11;3103,44;1;40528240;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528437;45,2;55,3;53;55,5;54,2;-89,8;119,78;76,66;-0,12;119,58;28669;0,756;1,383;0;63,2223;0,0002;214578;214808;147,745;0;28;-6,338;18,306;40528350;1,3807;0;63,117;0,0002;0,368;83,34;78,84;123,93;40,005;3103,76;3107,09;1;40528373;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528495;45,6;55,4;53;55,5;54,2;-88,9;110,16;71,22;-0,47;109,95;29139;0,761;1,3843;0;63,2769;0,0002;214776;215006;189,788;0;28;-6,315;18,614;40528438;1,383;0;63,2223;0,0002;0,369;83,782;73,27;112,33;41,539;3108,47;3111,8;1;40528441;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528537;45,5;55,4;53,1;55,6;54,2;-89;107,5;69,81;0,5;107,3;29370;0,768;1,3852;0;63,3204;0,0002;214909;215139;224,284;0;28;-6,353;18,793;40528495;1,3843;0;63,2769;0,0002;0,371;84,192;59,83;102,91;42,219;3111,32;3114,66;1;40528441;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528601;45,7;55,5;52,9;55,4;54;-87,9;104,78;68,21;-0,16;104,54;29624;0,762;1,3865;0;63,3806;0,0002;215110;215340;37,6352;0;28;-6,342;18,852;40528562;1,3856;0;63,3379;0,0002;0,374;84,689;66,22;108,85;42,674;3114,19;3117,52;1;40528562;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528665;45,7;55,6;53,2;55,7;54,4;-87,7;104,43;68;-0,21;104,24;29714;0,76;1,3877;0;63,4327;0,0002;215311;215541;215,326;0;28;-6,357;18,881;40528617;1,3869;0;63,3981;0,0002;0,376;85,276;65,46;100,51;42,937;3117,09;3120,42;1;40528617;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528743;45,5;55,7;52,8;55,4;54,2;-87,5;105,8;68,8;0,46;105,63;29684;0,754;1,389;0;63,4931;0,0002;215512;215742;0,322906;0;28;-6,363;18,832;40528666;1,3879;0;63,4406;0,0002;0,378;85,666;62,92;95,43;43,052;3119,1;3122,43;1;40528699;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528807;45,2;55,7;53;55,9;54,4;-87,4;109,05;70,68;0,57;108,94;29533;0,756;1,3904;0;63,555;0,0002;215710;215940;32,2504;0;28;-6,378;18,719;40528743;1,389;0;63,4931;0,0002;0,38;86,184;66,13;100,21;43,001;3121,97;3125,3;1;40528699;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528867;45,1;55,7;52,9;55,5;54,2;-87,2;115,23;74,15;0;115,16;29226;0,751;1,3918;0;63,62;0,0002;215907;216137;335,26;0;28;-6,399;18,485;40528807;1,3904;0;63,555;0,0002;0,382;86,645;80,35;116,81;42,775;3124,87;3128,2;1;40528816;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40528972;44,3;55,6;53,8;56,6;55,2;-86,2;126,78;80,73;0,2;126,77;28599;0,731;1,3938;0;63,7104;0,0002;216163;216393;201,005;0;28;-6,461;18,127;40528868;1,3918;0;63,62;0,0002;0,384;86,985;78,77;121,97;42,333;3127,71;3131,04;1;40528887;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529023;44,3;55,8;53;55,9;54,5;-86,6;140,88;87,75;0,06;140,84;27861;0,731;1,3953;0;63,775;0,0002;216349;216579;215,184;0;28;-6,447;17,597;40528974;1,3938;0;63,7104;0,0002;0,384;87,164;85,91;131,32;41,423;3131,42;3134,75;1;40528985;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529075;44,3;55,7;53;55,7;54,4;-86,8;150,9;92,85;-0,46;150,69;27414;0,721;1,3966;0;63,832;0,0002;216470;216700;299,108;0;28;-6,474;17,283;40529027;1,3953;0;63,775;0,0002;0,384;87,091;94,02;150,29;40,35;3134,11;3137,44;1;40528985;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529195;44,4;55,7;53,1;55,8;54,5;-86,9;150,83;92,74;-0,28;150,76;27114;0,728;1,3984;0;63,9118;0,0002;216652;216882;14,2945;0;28;-6,426;17,256;40529027;1,3953;0;63,775;0,0002;0,384;87,091;94,02;150,29;40,35;3134,11;3137,44;1;40529076;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529248;44,5;55,7;53,7;56,3;55;-86,7;142,16;88,51;-0,09;141,96;27493;0,74;1,4011;0;64,0323;0,0002;216961;217191;222,539;0;28;-6,4;17,563;40529195;1,3984;0;63,9118;0,0002;0,382;86,721;95,49;151,52;39,273;3138,5;3141,83;1;40529203;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529320;44,6;55,9;52,9;55,6;54,4;-86,8;138,64;86,72;0,22;138,4;27628;0,734;1,4028;0;64,1074;0,0002;217148;217378;289,293;0;28;-6,41;17,709;40529249;1,4011;0;64,0323;0,0002;0,382;86,503;89,95;137,86;39,832;3142,99;3146,32;1;40529279;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529429;44,8;55,9;53,2;56;54,7;-86,6;136,3;85,55;-0,37;136,17;27771;0,732;1,4049;0;64,2026;0,0002;217398;217628;171,182;0;28;-6,398;17,75;40529320;1,4028;0;64,1074;0,0002;0,381;86,451;81,07;130,86;40,027;3145,68;3149,02;1;40529358;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529475;44,6;55,9;53,1;55,8;54,5;-87;140,41;87,76;0,47;140,38;27639;0,735;1,4064;0;64,2676;0,0002;217585;217815;215,495;0;28;-6,423;17,632;40529430;1,4049;0;64,2026;0,0002;0,381;86,392;83,27;128,45;40,233;3149,32;3152,65;1;40529435;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529538;44,4;55,9;53,2;56;54,7;-86,9;143,39;89,27;0,32;143,34;27482;0,73;1,4081;0;64,3443;0,0002;217770;218000;129,566;0;28;-6,434;17,547;40529475;1,4064;0;64,2676;0,0002;0,381;86,291;83,94;133,49;40,04;3152,02;3155,35;1;40529435;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529609;44,5;55,9;53,1;55,8;54,5;-86,9;147,45;91,23;-0,42;147,34;27263;0,725;1,4099;0;64,423;0,0002;217953;218183;355,451;0;28;-6,437;17,381;40529539;1,4081;0;64,3443;0,0002;0,38;86,179;83,18;144,77;39,805;3154,7;3158,03;1;40529573;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529655;43,8;55,7;54,1;56,6;55,1;-86,6;154,58;95,18;0,84;154,64;27043;0,719;1,4109;0;64,469;0,0002;218074;218304;29,2836;0;28;-6,481;17,201;40529610;1,4099;0;64,423;0,0002;0,379;85,997;90,37;146,57;39,491;3157,35;3160,68;1;40529573;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529725;44;55,9;53,1;56;54,7;-87,2;162,16;98,36;-0,49;162,08;26517;0,712;1,4128;0;64,5531;0,0002;218251;218481;235,284;0;28;-6,442;16,892;40529655;1,4112;0;64,4808;0,0002;0,378;85,798;105,95;158,86;39,171;3159,1;3162,43;1;40529674;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529832;43,7;55,9;53,4;56,1;54,7;-87,1;172,44;103,17;0,21;172,43;25950;0,699;1,4148;0;64,6404;0,0002;218424;218654;167,735;0;28;-6,45;16,573;40529727;1,4128;0;64,5531;0,0002;0,377;85,424;96,7;159,54;38,41;3161,66;3164,99;1;40529674;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529913;43,6;56;53;55,6;54,3;-88,9;184,22;108,22;-0,3;184,12;25074;0,692;1,4181;0;64,7839;0,0002;218706;218936;122,371;0;28;-6,413;16,145;40529832;1,4148;0;64,6404;0,0002;0,375;84,932;103,74;173,04;37,582;3164,18;3167,52;1;40529858;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40529971;43,4;56;53,3;56;54,7;-90;188,14;109,93;0,29;188,16;24852;0,695;1,4203;0;64,8762;0,0002;218872;219102;51,7913;0;28;-6,41;16,064;40529914;1,4181;0;64,7839;0,0002;0,37;83,807;99,92;183,6;36,318;3168,24;3171,57;1;40529921;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530036;43,8;56,1;53,1;55,9;54,6;-89,1;184,76;108,26;-0,4;184,48;24906;0,701;1,4224;0;64,9678;0,0002;219041;219271;62,9694;0;28;-6,383;16,138;40529971;1,4203;0;64,8762;0,0002;0,367;83,177;121,15;194,66;35,993;3170,66;3173,99;1;40529993;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530080;43,9;56;53,4;56,2;54,9;-88,3;175,68;104,43;-0,05;175,52;25177;0,711;1,4235;0;65,0187;0,0002;219155;219385;79,4262;0;28;-6,373;16,435;40530037;1,4224;0;64,9678;0,0002;0,364;82,568;103,94;168,33;36,088;3173,09;3176,43;1;40529993;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530174;44,2;56,1;53,5;56,3;54,9;-87,7;165,44;99,9;0,03;165,24;25903;0,725;1,426;0;65,1285;0,0002;219389;219619;103,723;0;28;-6,375;16,784;40530081;1,4235;0;65,0187;0,0002;0,363;82,237;95,66;168,4;36,481;3174,76;3178,09;1;40530115;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530237;44,3;56,1;53,4;56,2;54,9;-88,5;154,07;94,68;0,06;153,87;26503;0,721;1,4279;0;65,2097;0,0002;219570;219800;179,853;0;28;-6,395;17,2;40530175;1,426;0;65,1285;0,0002;0,36;81,743;89,62;154,18;37,537;3178,16;3181,49;1;40530206;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530283;44,6;56,2;53,3;56,2;54,8;-87,2;144,08;89,42;-0,36;143,77;26905;0,73;1,4289;0;65,2544;0,0002;219693;219923;355,347;0;28;-6,357;17,465;40530243;1,4279;0;65,2097;0,0002;0,36;81,554;81,16;138,2;38,403;3180,77;3184,1;1;40530206;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530337;44,8;56,2;53,3;56,2;54,8;-87,9;138,96;87,02;0;138,74;27289;0,74;1,4301;0;65,308;0,0002;219818;220048;266,383;0;28;-6,382;17,696;40530243;1,4279;0;65,2097;0,0002;0,36;81,554;81,16;138,2;38,403;3180,77;3184,1;1;40530286;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530373;44,8;56,2;53,2;56;54,6;-87,6;134,16;84,53;0,12;134,05;27618;0,747;1,4311;0;65,3503;0,0002;219943;220173;227,547;0;28;-6,373;17,851;40530338;1,4301;0;65,308;0,0002;0,36;81,533;84,51;128,99;39,54;3184,36;3187,7;1;40530286;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530438;44,9;56,2;53,2;55,9;54,6;-89,1;131,52;83,19;-0,02;131,31;27969;0,74;1,4327;0;65,4223;0,0002;220133;220363;111,49;0;28;-6,41;17,966;40530400;1,4318;0;65,3811;0,0002;0,36;81,658;85,85;131,79;40,165;3187,06;3190,39;1;40530400;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530496;45;56,3;53,2;56,2;54,8;-87,7;128,88;81,61;-0,18;128,69;28090;0,744;1,4338;0;65,4725;0,0002;220260;220490;170,708;0;28;-6,356;17,954;40530400;1,4318;0;65,3811;0,0002;0,36;81,658;85,85;131,79;40,165;3187,06;3190,39;1;40530400;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530566;44,3;56,1;54,2;57,2;55,8;-87,1;132,19;83,8;0,99;132,09;28140;0,736;1,4352;0;65,5345;0,0002;220450;220680;58,5526;0;28;-6,453;17,981;40530509;1,4343;0;65,4933;0,0002;0,361;81,92;85,76;132,85;40,727;3191,65;3194,98;1;40530509;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530619;44,7;56,4;53,6;56,5;55,2;-87,3;127,95;81,05;-0,13;127,74;28232;0,743;1,4368;0;65,6054;0,0002;220641;220871;355,542;0;28;-6,366;18,026;40530566;1,4354;0;65,545;0,0002;0,362;82;83,72;133,36;40,77;3193,53;3196,86;1;40530575;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530693;44,9;56,4;53,2;56,2;54,9;-88,7;125,01;79,55;-0,27;124,87;28389;0,753;1,4383;0;65,675;0,0002;220834;221064;8,41397;0;28;-6,365;18,1;40530622;1,4368;0;65,6054;0,0002;0,362;82,191;85,91;129,39;40,899;3196,3;3199,63;1;40530654;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530738;44,8;56,3;53,5;56,4;55,1;-88,1;127,07;80,95;0,27;126,96;28419;0,747;1,4392;0;65,7153;0,0002;220962;221192;128,874;0;28;-6,428;18,134;40530694;1,4383;0;65,675;0,0002;0,363;82,38;84,33;127,3;41,127;3199,08;3202,41;1;40530654;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530806;45;56,4;53,6;56,5;55,1;-87,4;127,4;80,86;-0,45;127,25;28366;0,749;1,4408;0;65,7858;0,0002;221153;221383;80,5616;0;28;-6,386;18,018;40530738;1,4394;0;65,7252;0,0002;0,364;82,526;76,52;127,4;41,165;3200,94;3204,27;1;40530755;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530869;44,5;56,3;53,9;57;55,6;-87,2;131,25;83,31;0,26;131,14;28288;0,736;1,4424;0;65,8576;0,0002;221344;221574;12,8985;0;28;-6,443;17,982;40530807;1,4408;0;65,7858;0,0002;0,365;82,673;78,92;130,57;41,089;3203,7;3207,03;1;40530826;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40530987;45;56,4;53,5;56,6;55,2;-87,5;127,81;81;-0,16;127,59;28334;0,744;1,4449;0;65,9686;0,0002;221661;221891;357,534;0;28;-6,379;18,028;40530870;1,4424;0;65,8576;0,0002;0,365;82,774;77,38;121,48;40,981;3206,45;3209,79;1;40530910;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40531054;44,9;56,4;53,3;56,3;55;-88,8;124,12;79,24;0,48;124,03;28482;0,746;1,4464;0;66,0375;0,0002;221855;222085;81,0298;0;28;-6,395;18,205;40530988;1,4449;0;65,9686;0,0002;0,366;83,041;79,1;119,03;41,05;3211,08;3214,41;1;40531004;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40531204;44,2;56,2;54,2;57,2;55,9;-88,3;126,09;80,38;0,23;126,06;28430;0,741;1,4489;0;66,1468;0,0002;222175;222405;186,389;0;28;-6,408;18,115;40531055;1,4464;0;66,0375;0,0002;0,367;83,276;87,82;129,6;41,257;3213,87;3217,2;1;40531100;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40531315;44,6;56,6;53,6;56,7;55,3;-87,6;135,73;85,28;-0,37;135,57;27835;0,739;1,4522;0;66,2944;0,0002;222551;222781;87,8247;0;28;-6,412;17,744;40531204;1,4489;0;66,1468;0,0002;0,368;83,544;85,3;132,92;41,18;3218,51;3221,84;1;40531252;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40531389;44,8;56,5;53,5;56,4;55,1;-87,3;137,54;86,25;-0,1;137,37;27769;0,745;1,4544;0;66,39;0,0002;222800;223030;284,478;0;28;-6,401;17,69;40531316;1,4522;0;66,2944;0,0002;0,368;83,526;78,18;132,82;40,32;3223,95;3227,29;1;40531316;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40531452;44,8;56,4;53,8;56,7;55,4;-88;135,75;85,47;-0,07;135,54;27877;0,74;1,4558;0;66,4538;0,0002;222989;223219;83,9469;0;28;-6,418;17,816;40531390;1,4544;0;66,39;0,0002;0,368;83,476;83,02;130,39;40,233;3227,58;3230,91;1;40531409;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40531519;44,6;56,5;53,4;56,4;55,1;-88;131,07;82,97;0,63;130,96;28054;0,74;1,4574;0;66,5254;0,0002;223179;223409;344,023;0;28;-6,401;17,968;40531453;1,456;0;66,4638;0,0002;0,368;83,507;74,79;127;40,386;3230,31;3233,65;1;40531489;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40531565;44,3;56,3;54,5;57,7;56,1;-86,9;131,04;83,18;0,05;130,96;28135;0,735;1,4586;0;66,577;0,0002;223306;223536;21,3618;0;28;-6,425;17,973;40531519;1,4574;0;66,5254;0,0002;0,369;83,609;82,62;129,88;40,642;3233,05;3236,38;1;40531489;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
